text,label
the table below summarizes the key such points,0
I'm curious to see how the new software update performs.,0
what is the way to say thank you in spanish,1
at  singapore zoological gardens docent,0
can you define the word schadenfreude,1
what's the forecast like for pittsburgh,1
extra trams and buses were in traffic during this time,0
what are my local news stations,1
how long is it safe to leave shrimp in the fridge,1
the lex also mentions a prefect of mutina,0
is it possible to get a table for 4 at the village inn around 10am,1
what is my credit score,1
some remain in irregular use for royal occasions,0
"Alexa, start a 20-minute yoga routine from my skills.",1
inuktitut is seriously endangered in labrador,0
he also decided to accept indigo as a member,0
cbeebies interview with alan titchmarsh,0
when are my tires due to be changed,1
Please bring in the dry fruits box from the pantry.,1
how do you say hello in mexico,1
rolling over my 401k help,1
"I finished my part of the report; review it, then add your section before sending it to Maria.",1
table of contents ends here   >,0
starring john standing and angela thorne,0
it is supplied with regional products,0
they impose the commanders will on the enemy,0
find instructions for how to change the oil in a 2015 passat,1
how do i check my rewards for my capital one card,1
Make sure all your receipts are attached to the expense report.,1
there are currently 5 german servers online located within sweden and finland,0
Please submit your travel expenses claim by the end of the month.,1
there are five basic models of waste collection vehicles,0
fundrace 2008 campaign donations huffington post,0
what are the top 10 ways to build my credit score,1
i need to get some assistance figuring out how to rollover my 401k,1
miraculously no one was hurt,0
elara may refer to one of the following,0
are you able to call me by my name,1
i feel like going out for sushi tonight who in the area serves good sushi,1
this was no passing phase,0
flip me a coin,1
let me know how much gas i have,1
Renew my gym membership.,1
The gardens at Rashtrapati Bhavan look magnificent during this time of year.,0
That's a fair point; I hadn't considered it from that angle.,0
the second 20 m boom was successfully deployed on june 14,0
it was established in march 1992,0
This new bridge has reduced the travel time considerably.,0
iss assembly sequence flight 19a mini research module 1,0
Arrange for courier pickup for this parcel tomorrow morning.,1
i was at trader joe's trying to buy groceries and my card got declined,1
I really enjoyed reading that author's latest book.,0
Make a list of pros and cons for this decision.,1
"Alexa, what are the symptoms of common cold?",1
"The historical accuracy of that documentary was rather questionable, I thought.",0
list a few pizza places that have seating near my current location,1
in june 1998 the sixth and final episodes of the ova were released,0
how much is in my pnc account,1
2001 90 in the,0
"That mango lassi was so thick and delicious, totally worth it.",0
The community celebrated Diwali with great enthusiasm this year.,0
this list is probably incomplete,0
Give me ten random general knowledge questions with answers.,1
how many centimeters are in 4 inches,1
"Siri, call Mom on speaker.",1
who programmed you,1
"This power bank is very slow to charge my phone, takes forever.",0
you should respond in english,1
"Assistant, can you recommend some good Indian restaurants nearby?",1
how long does it usually take for a new credit card to come,1
He sounded really enthusiastic about the new proposal.,0
The customer service I received was exceptionally helpful.,0
give me the timezone where vancouver is,1
what's the best time of year to plant a tree,1
The sunset colors reflected in the water were truly magical.,0
The sound of the approaching train horn is very loud near the station.,0
Can you please send over the latest sales figures?,1
are you from the uk,1
The subtle complexities of international diplomacy are fascinating.,0
again taliesin replied with poetry,0
Set a daily alarm for 7 AM to wake up and start the day.,1
i need to know what timezone ireland is in,1
"where am i right now, location wise",1
"Please instruct the kids to lower their voices, I'm on an important call.",1
"how are you classified, as a human or a computer",1
numbers larger than ten tens require a new description a hundred,0
"Translate 'how are you doing' into Kannada for me, please.",1
does ireland have any travel alerts i should be aware of,1
let us have discussion on buddhism,0
liebknecht died in altendorf near hanover germany in 1948,0
That vintage car collection owned by the Maharaj is quite famous.,0
Stop the microwave.,1
My doctor said I need to get more regular exercise.,0
i want to hear beatles music,1
do i have enough fuel to make it to the theater,1
The complexity of navigating the bureaucratic system in India is frustrating.,0
dual tuner models keep two channels,0
how long is it to ann arbor by bus,1
they are never seen in elliptical galaxy,0
This reminds me of a similar situation we faced last year.,0
many of these acts can transmit stds,0
i must know my water bill minimum payment,1
do i need any vaccinations before going to indonesia,1
how many generations of pokemon are there now,1
appreciate it,1
some of her works have now been published,0
I tend to prefer podcasts over audiobooks for my commute.,0
can you identify between poisonous and nonpoisonous mushroom,1
The traffic on the bridge was backed up for miles.,0
chunuk bair would prove hard to defend,0
are there any vacancies in new york city from april 2 through april 8,1
"Book an early morning taxi for tomorrow, flight is at 7 AM.",1
please tell me my current location,1
anna faris christina applegate and amy poehler will voice the chipettes,0
the reactions of film critics to gremlins varied,0
be aware of drug interactions,0
hybridization was the breeding of vitis vinifera with resistant species,0
this results in a rubbery nose twitch,0
please roll a 7 sided die,1
the town includes the village of rockfall,0
i want to know how nutritious an avocado typically is,1
i am not sure how to pay my phone bill and need assistance,1
This butter chicken recipe seems too complicated for a beginner.,0
when was toyota created,1
Thermostat... set... cooler... bit warm.,1
with warren time color,0
sebring has no interstate highways or other limited access roads,0
"Alexa, what time is it in London right now?",1
the population was 2626 at the 2000 united states census,0
to the north are red hill and grove hill,0
what time of day is it in london,1
the directors baffled all such endeavours,0
my card was malfunctioning and was returned to me,1
can you find me a hotel in columbus with good reviews,1
change your settings so that your respond to the name marion,1
Let's schedule a brainstorm session for early next week.,1
Please find some good residential apartments for rent in JP Nagar.,1
in mid 1980 they recorded the album the last drive,0
they have all since died,0
please add bananas to my shopping list unless i already did,1
stalkers wife and child arrive,0
colin powells biography from  on the issues,0
cindy campus declaring against,0
when's the electric bill due,1
the simpsons has six main cast members,0
is there a room big enough for 10 people from monday to tuesday in manhattan,1
add psycho by post malone to my playlist,1
therefore the components headsx and unfairness are not mutually independent events,0
where do squirrels's live,1
gallagher comments on kimiko being of original design,0
they have a daughter maia,0
can you call someone,1
Make multiple backups of the important company data regularly.,1
how long to replace a credit card,1
i want you to skip this song,1
how do i start my own marketing firm,1
tarrasch played the ingenious interference move 31bc7,0
a fortified monastery was built between the eleventh and fourteenth centuries,0
youve got to have some friends somewhere,0
moldovas territory is generally ethnically homogeneous,0
has my visa card application been approved yet,1
Verify all documents are stamped and signed correctly.,1
what is the current market trend,1
what do you do to occupy your free time,1
their ranks were filled with untrained recruits,0
"Okay Google, what's the news headlines for today?",1
what are the steps required for making a vacation request,1
what is my gas level,1
wild orchid may refer to,0
There's a distinct possibility of changes to the original plan.,0
The masala dosa at this restaurant is consistently good.,0
The new coffee machine is much faster than the old one.,0
often referred to as methesco,0
"My car engine light came on this morning, needs checking.",0
has my vacation request been denied or approved yet,1
how many tablespoons are in a cup,1
they were emptied before the car got even with us,0
"The autumn colors this year are particularly vibrant, I've noticed.",0
Research affordable CRM options suitable for a small business.,1
"That new stand-up comedian's show was hilarious, non-stop laughter.",0
can you help me find the interest rate for my sba account,1
"I'm just, uh, processing all this information right now.",0
i couldn't say,1
"Priya's wedding is next month, need to plan what to wear.",0
will you start calling me chaz,1
"So, the main conclusion is that we need more data.",0
"This shade of blue is just so perfectly calming, don't you think?",0
minister of finance canada thomas mulcair 2007,0
Water the plants on the balcony.,1
what are some good itialian restaurants in north salem,1
where can i find the cruise control on my kia sportage 2010,1
i am requesting pto for march 2 and 3,1
abort,1
does tartine in san francisco take reservations,1
"My laptop has been acting up, need to get it checked properly.",0
shado operative masquerading as strakers movie studio secretary,0
His skill in negotiating business deals is very impressive.,0
Arrange for the car tires to be checked for pressure before the road trip.,1
Can you play some soothing rain sounds for sleeping?,1
i need to add the chore of vacuuming to my task list,1
charlotte is served daily by three amtrak routes,0
the cap neckerchief slide and belt of their group are worn,0
geertruidenberg is named after gertrude of nivelles,0
moscow has many town twinning,0
This new electric scooter has a much better range than my old petrol one.,0
file extension to avoid confusion,0
when night falls godzilla surfaces from tokyo bay again,0
i'd like you to refer to me as bob,1
reclaiming america for christ conference,0
"What's on my agenda for tomorrow morning, can you tell me?",1
i'd like to know how changes are made to my insurance policy,1
what's the right way to spell miscellaneous,1
parts which survived reentry splashed into the pacific ocean,0
This particular brand of ghee smells very authentic.,0
"in spanish, meet me tomorrow is said how",1
when was hulu created,1
north greenwich tube station is the nearest tube station,0
"It's just an initial thought, nothing fully formed yet, you know?",0
you get too many responsibilities,0
Archive all emails older than one year.,1
can you play the rock playlist,1
how long is the drive to the closest gas station,1
"The current power situation in this colony is quite bad, frequent cuts.",0
My new office timings are a bit challenging to adjust to.,0
both marriages ended in divorce,0
ormonde became wentworths chief friend and supporter,0
thermal conductivity is important in building insulation and related fields,0
Send a text message to my driver: 'Come to the office gate at 6 PM'.,1
can you read me the last text,1
a the bike looks very nice,1
explain how do i get new insurance,1
what's the routing number for my savings account,1
what kind of information do you know,1
the two boys separate continuing their killing spree,0
21 work in financial engineering,0
The local park gets very crowded with kids in the evening hours.,0
"Siri, what is the latest stock price for Reliance Industries?",1
my phone is currently lost,1
review link to the allmusiccom,0
see zaoqi chuanjiaoshi jin zang huodongshi esp,0
send from my bbc money market to my t rowe price money market seven thousand dollars,1
The construction of the new bridge has significantly reduced traffic here.,0
the median age was 44 years,0
"Alexa, play... um... jazz...smooth.",1
therefore there are about 28 sets of clothing the daughter can wear over the years,0
general motors corporation moraine assembly closed in december of 2008 was a major employer of ketterings residents,0
examples of chain reactions include,0
Remind me to buy a new filter for the aquarium; the fish look... concerned.,1
soon nietzsche made contact with the music critic carl fuchs,0
"Can I, uh, just ask a quick question about, um, the process?",1
please tell me my bank of america routing number,1
the hms navy he,0
"Beta, did you finish your project work yet or not?",0
is yoga healthy,1
it is a cormorant species that has a very long neck,0
notes bogart,0
start a timer for two minutes,1
let me know the exchange rate between dollars and rubles,1
the common structural parts of a book include,0
Tell the delivery person not to ring the doorbell aggressively.,1
which days did i take vacation,1
Purchase groceries worth ₹1500 online for the week.,1
"Okay, Google, how do I fix a leaky faucet?",1
Get the puncture repaired on the bicycle tyre.,1
study shows greifswald is germanys youngest city,0
can i substitute butter for margarine,1
The new traffic signal timing is creating longer queues on this road.,0
she is widowed with two sons,0
speak at a slower rate,1
australia should avoid ties with indonesia military study,0
then a soldier climbed to the top and threw ropes for others to climb,0
each province deals differently with private religious schools,0
what ingredients do i need to bake a cake,1
flip a normal coin,1
Create a new document titled 'Project Phoenix Ideas'.,1
please calculate my vacation time,1
of charity how oddly scant you are,0
The plot twist in that movie was totally unexpected.,0
Show me step-by-step guide to make a traditional Indian welcome rangoli.,1
catholic worship western and eastern 13,0
most competitive shooters are nra members,0
Submit the completed assignment to the teacher before the deadline.,1
how do you store my card information,1
can some more checkbooks get mailed to me,1
when is my flight going to arrive,1
was about kill,0
"Ask the plumber to check the bathroom tap first, then the kitchen sink.",1
how do i change my car oil,1
The local farmer's market is the highlight of my weekend.,0
Someone left the lights on in the conference room again.,1
"can you tell me, what is the meaning of life",1
My headache eased a bit after having that hot ginger tea.,0
his original automatons have all been lost,0
anyone with cpr hcp certification is considered aed certified,0
who is the coach of the chicago bulls,1
I didn't expect the exam to be that difficult.,0
grab me a new belt on amazon please,1
how many different types of robins are there,1
The taste of authentic Goan Fish Curry is something I crave often.,0
woods by have,0
what's the fastest growing stock of 2019,1
where should we eat tonight,1
what is a good beef recipe,1
The quality of fruits from the local vendor has improved a lot.,0
"Google, when is the next public holiday in India?",1
he finished perm gymnasium in year 1890,0
heads or tails i choose tails,1
fell charter currently enrolls 187 students in grades k 6,0
"Hey Google, navigate to the nearest petrol pump.",1
in 1997 he received the vannevar bush award from the national science board,0
"i'm at a new job and i need to do a 401k rollover, how do i do this",1
what kind of oil do i need for my ford truck and how can i change it,1
"Assistant, create a note: 'Remember to pick up dry cleaning'.",1
the condition often interferes with daily activities,0
the fight was not to be,0
"That was a truly insightful presentation, thanks for sharing.",0
previously richmond was the county seat of henrico county,0
Kindly fill out this survey by the end of the week.,1
set the timer for 10 minutes,1
what can you answer for me,1
"Refill the sugar container in the kitchen, it's almost empty.",1
you could say my name is nick,1
The global supply chain is facing significant disruptions.,0
please flip a coin,1
i'd like to improve my credit score,1
what year was the first pokemon game released,1
how could i say twin in chinese,1
could you list out the carry-on restrictions for american airlines,1
us magazine article by jane dolinger,0
this controversial ruling is unprecedented in jewish history,0
she eventually marries charles r bishop,0
orovilles location makes it ideal for cheap goods,0
corrected statement i saw a cat today,0
Please update the presentation with the revised figures from finance.,1
The sense of community in this neighborhood is really strong.,0
the paleontological society special publications,0
"My aunt is coming from Mumbai next week, it's been ages.",0
in 2004 streep received the afi life achievement award,0
different species have different expected densities,0
this limitation however in no way precludes the construction of mathematical theories that formalize large bodies of scientific knowledge,0
Set an emergency contact number for immediate access on my phone.,1
what is the status of my credit card application looking like,1
is there any danger going to brazil,1
am i able to rollover my 401k,1
change response language from mandarin to english,1
proceeds from the downloads will benefit product red,0
when did i take to car to the auto shop,1
huneric was a fervent adherent to arianism,0
this belief is not essential to dispensationalism,0
The quiet beauty of a desert landscape has its own unique charm.,0
arthur jr was autism with very little speech ability,0
dvcpro50 is often described as two dv codecs in parallel,0
i would like to know if my visa card application has been approved,1
phelsuma astriata astriata normally lays two 10nbspmm large eggs,0
according to st thomas aquinas god is divine simplicity,0
"I think I left my favorite scarf at the restaurant last night, what a bummer.",0
The security procedures at the main gate have become much stricter lately.,0
"Could you bring a glass of cold water, feeling very thirsty.",1
i was quite simply exhausted,0
who formulated the theory of relativity,1
the symptoms of this condition include,0
The texture of this pashmina shawl is incredibly soft.,0
"Alexa, turn on the geyser in the master bathroom.",1
but thou art there only to warn,0
what does it mean to be an alpha male,1
I always feel more energetic after my morning walk in the park.,0
for flight dl123 what's the status,1
m clancy william e studwell,0
can you verify that i have a reservation at o'reilly's for 9,1
can you tell me if there's a lot of wait time at wendy's around 8am,1
"My flight was delayed, which was rather frustrating.",0
what's the best pizza place around here,1
can you get rid of my trip to the zoo from my calendar on march 1st,1
"Tell me a funny joke, yaar, feeling a bit down.",1
The plot twist in that new web series was totally unexpected.,0
set a timer for two hours,1
i dont want to try to out rap big daddy kane,0
That specific bus route is always incredibly crowded during peak hours.,0
it was left standing after its death until the king returns,0
i wanna play the song that goes like hey jude don't make it bad,1
the initial watch was to stay in the north arabian sea,0
smalley first argued that fat fingers made mnt impossible,0
tell me the right kind of gas for this car,1
i don't have any idea,1
thus in affect both sides could make claim that they achieved something from the war,0
camping is allowed with a camping permit but the park itself has no visitor facilities,0
this however was too transparent,0
typically studs are never used on heavier vehicles,0
these adventures are produced under v cinema direct to video,0
two weeks are recommended for this phase,0
i keep trying to figure out if i have enough money in my chase account to purchase a new set of tires,1
his first two records were released in 1936,0
My throat feels better after drinking warm water with honey.,0
"My favorite coffee mug got broken this morning, bummer.",0
century shapes states,0
what's your opinion on the meaning of life,1
can you skip this song and go to the next one,1
pig racing is most popular in the southern united states,0
what time is it on the pacific coast right now,1
during the battle he killed sunfire,0
"The monsoon this year was quite heavy, no?",0
is there a video-on-demand function (vod),1
view my transactions for the last week,1
flip the coin ai,1
"I think I'm coming down with a cold, feeling feverish.",0
look up the calories in an apple,1
tell me how to make changes to my insurance policy,1
roll 6 sided die,1
this interim arrangement ended on february 22 1979 when st lucia achieved full independence,0
the finnish anti aircraft also had 314 confirmed downed enemy planes,0
The government school building near our house is getting renovated.,0
which character is the most famous from titanic,1
in trustees biology and,0
The intricate detail in traditional Indian embroidery is just beautiful.,0
how many points on my chase unlimited card,1
I find the study of astrophysics both fascinating and slightly terrifying.,0
"Make copies of this ID proof, needed for the new SIM card application.",1
i'd like to know how to spell cemetary,1
what team does eli mannign play for,1
transfer money from this account to that account,1
"hello, i need to cancel tonight's reservation for dinner",1
they defeated the invading celts,0
for other uses please see tigre,0
what are the reviews like for bar tartine,1
can you tell me the reminders i have set up,1
the new offices have  ceilings and  of space,0
west coast swing is a slotted dance,0
when was i paid most recently,1
design by monetary to,0
can i start calling you chris,1
how much have i earned this week,1
"The local train service in Mumbai is quite something, an experience.",0
and even the more moderate chiropractors have ideas above their station,0
i want to know what the purpose of life is,1
what's the average battery life of an android phone,1
"sorry, you can actually stop that",1
arachne realized her folly and was crushed with shame,0
what are bbc headlinesi,1
There's something deeply satisfying about a perfectly organized bookshelf.,0
show me all transactions for current statement,1
"Alexa, create a 'Party Playlist' with upbeat Hindi and English songs.",1
Check if the printer has paper before you send the job.,1
would you translate a phrase into mandarin for me,1
i wanna change to the female voice,1
he lost the quebec general election 1970,0
when was the last time i had an oil change,1
what's the time,1
I think I left my umbrella in the auto-rickshaw.,0
Could you look up the closest bus stop location from here?,1
"If you could just proofread this one last time, I'd really appreciate it.",1
new stub written history undeleted,0
"Switch off the smart plug connected to the geyser, please.",1
roll a die with 6 sides,1
how much money does radiohead earn a year,1
i need 200 dollars transferred from my long island savings account to my chase checking,1
Arrange for newspaper delivery to be stopped while we are on vacation.,1
should i increase my credit limitfor cardx,1
in 1551 the town was made a county corporate,0
the plant is naturally found on rocky slopes and mountainous forest areas,0
acoustics of wood boca raton crc press,0
i want to confirm friday's reservation at 2:00,1
That proposal might need a second look.,1
possibly either one,1
modern velodromes are constructed by specialised designers,0
We need to plan for my grandfather's 80th birthday celebration properly.,1
usually held in late march,0
fort kochi in kochi was the first european colonial settlement in india,0
when will my credit card application be reviewed,1
That particular type of fish is only available during the monsoon season.,0
nope,1
i need to switch to the male voice,1
i can't give you an answer to that,1
reserve a table for 3 under the name wheeler at andrea's steakhouse for 5pm,1
i need your help finding my lost phone,1
"i'm out of cleaning supplies, remind me on my list",1
"The park looks lovely today, perfect for a leisurely stroll.",0
models may be created automatically or manually,0
shall centre substantial,0
name a few good steakhouses in chicago,1
whenever a meeting with him was arranged dibono never appeared,0
He speaks English with such a strong regional accent.,0
turn the volume to level 4,1
the schools were derisively called raikes ragged school,0
The recent spike in unemployment numbers is quite concerning.,0
please tell me all items on my todo list,1
he will then join the mahdi in his war against the dajjal,0
was my last transaction at walmart,1
play the next song queued up,1
whites e5 pawn cannot be captured if 9,0
what are you called,1
Make copies of all identity proofs and keep them organized in a file.,1
"She has such a great sense of humor, always makes me laugh.",0
you refer to me as what,1
the king jumped aside crying in french ah,0
Update the spreadsheet with the new client details immediately.,1
what cleaning product should i use on wood floors,1
please put a hold on my retirement account right now,1
what company designed you,1
i would like an uber please,1
"Submit your expense report by Thursday, along with all supporting receipts.",1
i would like to try and confirm that i have a reservation at chili's for bart,1
significant fossil fuel energy resources exist in the barents sea regiono g austvik 2006,0
Remind me to reschedule my haircut appointment for next week.,1
allow me to turn on the lights,1
"Alexa, how many teaspoons in a tablespoon?",1
do they take reservations at olive garden,1
later!,1
to true,0
rapid deployment air operations team 43 wonderboom,0
union to file grievance vs blazers,0
roll a dice and give me a number from 1 to 6,1
i want to pay a bill,1
little flower catholic school is also in rugby,0
how much time off do i have left,1
"would you translate a sentence into russian for me, please",1
constructivism cannot simply be rephrased as the thesis that memory is not always reproductive,0
what is the length of time it takes a new card to get mailed to me,1
more baseball fields are planned for the future,0
"My new spectacles have a anti-glare coating, reduces eye strain.",0
then so all prophet,0
how much will i pay in federal taxes,1
I'm really looking forward to the holidays this year.,0
the new house bears the letters kungl,0
i can't find my credit card and i want to report it as lost,1
the meaning is the following,0
Start a 30-minute power yoga session from my favourite app.,1
Initiate emergency shutdown procedure immediately!,1
is there a car in my blind spot,1
they practiced gymnastic exercises such as boxing and racing,0
however the team continued to perform poorly in the league,0
several industry parks are present,0
will my 401k rollover,1
its last mayor was ivar enevoldsen,0
later he fled the country,0
The taste of freshly baked bread is one of life's simple pleasures.,0
what kind of oil and how much do i need for my toyota tacoma truck and how do i do it,1
the mrt has subsequently been expanded,0
are my doors in the locked position right now,1
licensing restrictions also changed its character,0
show on dividend,0
can you put oranges on my shopping list,1
what is the meaning of word alliance,1
are there any tornadoes coming soon,1
this also occurred in impeachment trials,0
can you answer all types of questions,1
can i hear the song after this one,1
You must inform the reception when guests are arriving for the event.,1
an important aspect of collecting banknotes is the condition of items,0
my name is nick,1
"The construction work next door is making so much noise, I can't concentrate.",0
what says the deep midnight,0
copelands main career off the field was law enforcement agency,0
during the confirmation hearing gray defended his bureaus investigation,0
the per capita income for the township was 21500,0
Find some good budget hotels in Rishikesh for a solo trip.,1
under the name zebee book a reservation at the xenophobe for 3,1
"That old bookstore has such a comforting, musty smell.",0
the ibaloi traditionally practiced mummy,0
the gunbarrel express is a detachable chairlift in thredbo,0
the ball must not pitch outside the line of leg stump,0
several transports would transport the 8000 troops,0
will you check to see if i am still reserved for 6:30 pm at gusto handcrafted pasta & pizza,1
Can you book train tickets to Puri for next month?,1
the county has two county seats de witt arkansas and stuttgart arkansas,0
I saw your neighbor arguing with the building society chairman yesterday.,0
This new furniture assembly kit was surprisingly easy to put together.,0
take the manila light rail transit system to school,0
feyenoord final league standings footdk,0
can you help me study for a history exam,1
soon after that release the band broke up,0
bz recently underwent a major restoration,0
far hills new jersey new horizon press,0
but interestingly not the us dollar symobl   10,0
Generate a report on last month's website traffic and send it to me.,1
the ppd method is an in vivo test like spf,0
can i make a reservation at michael's,1
"My grandfather prefers reading physical books to e-books, even now.",0
"book flights for me from nyc to la on march 1, returning on march 5",1
pompano 1988 dishes,0
can you tell me who else is on my account,1
this is the form of a classic harmonic oscillator,0
i need you to act swiftly and freeze all activity on my capital one checking,1
four episodes had themes related to television,0
sanchez de fuentes eduardo 1923,0
stop calling me charlie and from now on always call me chip,1
what's the shelf life of guacamole in the fridge,1
what hour is it in london,1
how much fuel do i have,1
but a 9v sine wave is preferred,0
thrombin bound to thrombomodulin activates protein c an inhibitor of the coagulation cascade,0
but she is silent on that point,0
"Set the bedroom temperature to 22 degrees, it's pleasant then.",1
john holmes and the wonderland murders,0
"Arre, did you give the clothes for ironing yesterday?",0
how many points has the nyse gone up by this month,1
this can lead to ambiguity,0
Please allocate at least 30 minutes for Q&A after the presentation.,1
Remind me to take the documents for the bank loan application.,1
This weather is just perfect for a cup of hot tea.,0
"Google, how do you say 'thank you' in Telugu?",1
the two characters are clearly antithetical,0
"You need to complete your thesis submission by next week, remember.",1
he taught logic to demosthenesplutarch vit,0
i want the next song played,1
he is a committed jehovahs witnesses[,0
when must i change the oil in my car,1
or it might be a single divine name,0
create an alarm for 9 am and another one for 11 am,1
create a new timer,1
might i be able to apply for a new credit card,1
there are about 13000 tuvaluan speakers worldwide,0
see chronology and annual speaking schedule here  chronology,0
Book a table for two at 7 PM at The Italian Place.,1
possible leeders taught was,0
he was made a knight bachelor in 1998 for services to drama,0
Is anyone going to be using the big monitor?,0
thunderstorms and heavy rain are common,0
let's skip over this song and listen to the next tune instead,1
take a coin and flip it and i call tails,1
Ask the sweepers to clear the dried leaves from the compound daily.,1
are there any travel alerts for juarez,1
i need to let my bank know i am traveling to la,1
today it has eleven main sections,0
i need to know how to change my oil and what kind of oil for a 2007 trailblazer,1
Continue playing my audiobook 'Sapiens' from where I stopped yesterday.,1
the autopsy showed he had taken amphetamine and another drug ronicol which dilates the blood vessels,0
what is your place of origin,1
i would like to know if i can put a pto request in for march 19 to march 20,1
It’s quite humid this afternoon.,0
utah climate summaries   richfield radio ksvc temperature table,0
Ask the guard about the parcel delivery status.,1
pacific of thought,0
Pick up the fresh flowers from the florist on the way home.,1
nfl network scores insight deal multichannel,0
it was founded over 2000 years ago,0
helens brothers the dioscuri took helen back and kidnapped aethra in revenge,0
nice has a high proportion of elderly people,0
this is identical in principle to the ballcock valve,0
the nbtc avalon realnetworks,0
is it possible to add grapes to my shopping list if they aren't on there already,1
thus these joining faces are parallelograms,0
"Assistant, tell me a story about Akbar and Birbal.",1
considerably money and,0
read me cat trivia,1
the earliest were made of stone or clay,0
these nests are not aggressively defended and stings are rarenbsp,0
under ingsoc society is composed of three classes,0
is federal thought and,0
My voice gets hoarse easily if I speak too much or too loud.,0
my luggage is missing i was on frontier flight ab123 from seattle,1
since then millennium park has become a major tourist destination for chicago,0
therefore there are no precedents from which we can work,0
can you tell me what i can ask the ai,1
who is your designer,1
he is also depicted as a lich,0
michael shanks at creation convention,0
update on vacation request,1
The client meeting went much better than I anticipated.,0
"This policy change will affect many departments, I assume.",0
many german members left the groupmayer,0
the next incident would not be so bloodless,0
pennsylvania through,0
techniques in this general tradition include factor analysisthompson br 2004,0
what is 10000 divided by 20,1
Tell the gardener to focus on pruning the rose bushes today.,1
the format of the announcement systems are as follows,0
i appreciate that answer!,1
Understanding the historical background is crucial for this topic.,0
"if you're dishonorably discharged, are you still a veteran",1
find out for me what kind of benefits military veterans have after retirement,1
mind of the raven investigations and adventures with wolf birds pp 119 120,0
tell me all about the meaning of life,1
trident lavas are andesite to dacite in composition,0
the sailors are carrying norinco sks rifles,0
please look to see if paying bills is on my reminders list currently,1
will i be charged if i use the card in australia,1
when do they mail me a replacement card,1
Ensure all the window nets are intact to prevent mosquitoes from entering.,1
The garden in our apartment complex is looking very beautiful these days.,0
have a good one,1
My landlord promised to fix the leaking tap last week but still hasn't.,0
richard invites her to come down for a drink,0
The old post office building is considered a historical landmark now.,0
in 1969 kerkorian appointed james t aubrey jr as president of mgm,0
one japanese destroyer was damaged,0
i'd like to confirm the 2:00 reservation for friday,1
The book fair at Pragati Maidan was very crowded last Sunday.,0
I always find ancient history so incredibly captivating.,0
"Get change for a ₹500 note, need some smaller currency.",1
tell me the meaning of life,1
The rhythm of the ocean waves is incredibly therapeutic for the soul.,0
"That temple complex has some incredibly old carvings, must be hundreds of years.",0
Can you quickly summarize the main points from this long email?,1
how long will it take before the postal service delivers my new card,1
they were driving a tanker truck,0
Give that beggar outside the signal some money or food.,1
is my dinner reservation for gusto handcrafted pasta & pizza at 6:30 pm still valid,1
"Prepare some ginger tea, I have a slight cough.",1
Tell the maid exactly how to clean the fragile artifacts on the shelves.,1
i couldn't say either could be possible,1
pesticide labels are also legal documents,0
step 5 send encrypted message to remailer,0
ferry tale by william j miller,0
i need to know what time it is,1
about how many meetings am i attending between 12 and 3 today,1
the cost was paid by maccallum,0
the original town was located where aptos village square is now,0
in the end the belgian round was chosen,0
start talking in spanish,1
a gastropub concentrates on quality food,0
"Could you send me the project files by end of the day, no excuses.",1
please help me set up direct deposit,1
sponsors were sought by invitation only,0
they often have a high population density,0
how can i build up my credit score,1
an ep and single were released by indie label soundproofmonolyth records,0
this is the hidden depth,0
there are two variations of this fallacy,0
i would like you to revert to your factory settings,1
in manga masters of the art,0
when is the next payday,1
i need to transfer ten dollars from my bank of america account to my capital one account,1
the the seen terms,0
it now stands boxed in by suburban development,0
behind it is wellington hospital,0
Find directions to MG Road metro station.,1
nouns in chavacano are not always precedeed by articles,0
These potted plants on the balcony need some fresh soil.,0
The dedication it takes to become a concert pianist is just astounding.,0
geo engineering might cause not cure problems,0
tell me a cool fact about reno,1
how healthy are potato skins,1
"Fetch me that book from the top shelf, the one with the red cover.",1
Make sure to log your hours before you leave for the day.,1
shenandoah was powered by  8 cylinder gasoline engines manufactured by the packard motor car company,0
why can't you divide by zero,1
has been studied by srinivasa ramanujan and has asymptotic expansion,0
this is worn by young ladies and woman,0
what are you capable of answering,1
known as the chapels of the tongues st,0
set alarm for 5pm,1
face the enemy with whatever you have,0
please show me a recipe for chili,1
"help me, i don't know where my phone is",1
Arrange for a replacement cook for the few days mine is on leave.,1
commence playing music,1
"My favorite snack is still the crispy murukku, homemade is best.",0
can you help me get on a new united healthcare insurance plan,1
can someone look at my car cause the check engine light is on,1
her parents harry lawrence and sylvia greybourne were both computer consultants,0
ghawanima minaret archnet digital library,0
"Alexa, can you spell 'onomatopoeia' for me?",1
Could you please adjust the fan speed to a lower setting?,1
"My flight to Kolkata was delayed by almost three hours, so irritating.",0
"The view from this hill station in monsoon is just breathtaking, full of fog.",0
source bbc news  another article,0
"Please get the car washed tomorrow morning, it's very dirty.",1
osborne hr allison gt br j sports med,0
ntare v returned to burundi in april 1972soon,0
spate some the 53,0
collins game designer and bruce cordell,0
paul fusco was the principal puppeteer,0
schafer park was located between the two other cities,0
i want you to call me a different name so can you call me charchar,1
is it possible to book a meeting room between 10 and 11,1
locating who soccer it,0
swanton spent roughly a year with the haida,0
this is known as backface culling,0
the games revolve around agent 5s exploits throughout time to save earth in the present,0
the expansion of radio broadcasting into osaka and nagoya marked the emergence of radio as an industry,0
while this was happening masako was barely an infant,0
Confirm with the venue if the booking for Saturday evening is finalized.,1
